holder,avg_hold_time_days,num_tokens,label
0x003bc846c3506f23a2befe01d457b4f5fd72dc43,137.83998842592592,1,Collector
0x003c52a71c887461087154eccced08cb1c5384a5,2.488156828703704,4,Swing Trader
0x003ce2e747f5e1129ecc36c3d078b26493bda46a,29.340659722222224,1,Collector
0x003f35595dce3187b4fff2b5a2c4303f7158208a,0.047337962962962964,3,Flipper
0x00401092edc6b62d250df362c640a618a8c1052a,202.30444444444444,1,Collector
0x00462e1d3f42290791d6caa0c06da0079b73f477,0.0215625,4,Flipper
0x004775cec7c60ccefa0a05a119db956c3a1f41c6,0.38354166666666667,2,Swing Trader
0x004857e61922d3c99688f00db3cd228f683e23f8,10.457916666666666,1,Collector
0x0048d02963b97445a012ad6d44bd38a0239c5b88,33.83939236111111,2,Collector
0x0048d77cd53479c2e9594d55f058a224041c11ce,2.2530208333333333,1,Swing Trader
0x00493aa44bcfd6f0c2ecc7f8b154e4fb352d1c81,205.73208912037038,2,Collector
0x004cc3223e842d9d2af6b8ca93a4d40838e85462,31.450416666666666,1,Collector
0x005018f9716f7c617c183fc3b4dd0eb17f72edc3,22.26033564814815,1,Collector
0x0052d2e4af4548e6cf19e817b944cedb23ae09df,22.886388888888888,1,Collector
0x0054aa698128da82a19cdd951e905ace5e00d4f7,3.5706944444444444,1,Swing Trader
0x0054d00eb20671493117c8753c1de22dc79a6e7b,17.205162037037038,1,Collector
0x0054f730ed963e5e180b08a59f53e5c6d9675d27,239.05462962962963,1,Collector
0x0055cd5f017027d10adf4f13332181e6d8d886bb,77.78565393518518,2,Collector
0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb,9.106400462962963,1,Collector
0x0057ce6d692607c456cd81bb8c7cbbd72694fe60,0.0077777777777777776,1,Swing Trader
0x00584363400c0b874277edd8cb16bc58b4b00ae2,12.096574074074073,1,Collector
0x0058d23e11e2aee9c501201228d5ebb8674c2e22,3.584490740740741,2,Swing Trader
0x005b2d881c5c5954f5641cf01e9a021419caa720,0.10835648148148148,1,Swing Trader
0x005e5cac6eb7637edf689403e01b86bda451ef61,0.012685185185185185,1,Swing Trader
0x005fe151d9185a30a11b3fc7233ca3b2cfee7ec5,0.0030787037037037037,6,Flipper
0x00652700cb56bd11a52fcfb5709f89b70a445208,515.5548032407407,1,Collector
0x00668bd79ede077b99bbe1c4db59418bc333d4cf,21.83010416666667,1,Collector
0x00738170d30661c19774520f73fc6fa47898c320,3.133020833333333,1,Swing Trader
0x00774750c8017f3cf313bda8a0780e98781f4330,135.31388310185184,8,Collector
0x00794b8f8ea44f35bb523664ca5e191f5e11babe,0.11201388888888889,2,Swing Trader
0x0079d4791dfe2c6147cee89a416aa0adbeb7e3b1,16.09949074074074,1,Collector
0x007c1c7fb3e615bc064a66e931f51342eb599cfa,316.5602662037037,1,Collector
0x007da51601ffa3ade61876c0858f778f4d727595,2.3191550925925926,1,Swing Trader
0x007ec925c82b88bbe6ec1a9b4d0bb3c4c101d2b9,79.02105324074074,1,Collector
0x007f44362400de9f364efa919ff84c6ea9e210d5,78.10297453703704,1,Collector
0x007f65e390a9cac52524d4be52ce84b871b48bef,142.84928819444445,2,Collector
0x0080c6db0eb694bcb00dd46220834adbe7f83189,201.18067708333334,2,Collector
0x0080dc966005600c1c0da76e17ee65cb5429de2c,65.20675925925926,3,Collector
0x0080e1384e41b75fbdb4043687da1a8be4789e1c,0.4141782407407407,1,Swing Trader
0x0081b6505c538ea47625f32933050c225ae59a3d,129.8681134259259,2,Collector
0x00845d3a8773c9323a1046d9fa885917f39987ba,22.081394675925928,2,Collector
0x0085c0659ac63716e6a9f7a1b2de9706e50267b1,238.0468402777778,1,Collector
0x00868955b0bf340109a7e5c425bbf38a78f149e0,0.007361111111111111,1,Swing Trader
0x0087b900c1d260193b1a49acb11c1bf5dd77ecdb,35.35603835978836,7,Collector
0x00894291491077a1f9793e0c3d7f01f66187e2d3,0.0038194444444444443,2,Swing Trader
0x008be1dd451b020c16f669bf51fddde3d09d9343,110.7652662037037,1,Collector
0x0092181092f7347c4f137b3a417f97fc3311fbf5,0.008680555555555556,2,Swing Trader
0x00938c216c0f976410a68fb0748441d94d4abf0f,442.34019675925924,1,Collector
0x0097b9cfe64455eed479292671a1121f502bc954,0.6437927350427349,286,Flipper
0x009893ef5ce8b1188b02d0758d757d4d1b19b1ff,115.58413194444445,2,Collector
0x009988ff77eeaa00051238ee32c48f10a174933e,2.636585648148148,1,Swing Trader
0x009b34d1a81174762653102c15988f26ce83ab10,161.83684027777778,1,Collector
0x009b6817807c332b9445f5c9cf2ac94631fe876e,0.002025462962962963,1,Swing Trader
0x009c15289da1f420573f57fafd391131020edd34,11.019224537037037,1,Collector
0x009e1203889e3388f0f2f8ee76c55a4393520e11,29.763564814814814,1,Collector
0x00a0ffc39fdf7c36d8227bb4d745584352c24fb1,0.004849537037037037,2,Swing Trader
0x00a128b5a51f0dec3b25204aa5f382b4cdeb1f25,68.3485300925926,1,Collector
0x00a1b46319be9163b8ae30dbe506235608a563dc,38.31090277777778,1,Collector
0x00a239a9b6772bf97ead0aaaa672f32738d804a2,15.194375,2,Collector
0x00a2ee17a50b809b69d83b78f94722290cf4b841,68.95883680555556,2,Collector
0x00a8bec03805bcfaafab1050dbcf90f57982d750,20.39800925925926,2,Collector
0x00ab23a3704d2b550a2c1f5ffc00e728e76ca3bd,540.1292824074075,1,Collector
0x00ac4257d3848f6e2e3a64d30f221b3fa095ae8f,58.5619174382716,3,Collector
0x00acfb82b2ae0dc48d41ec49e151899603b69a1d,0.0982638888888889,2,Swing Trader
0x00ad29c074b9096029b11557a7ea6376b6df75b9,27.00974537037037,1,Collector
0x00b6a1928719ab1fc75eb062d87a5a1f28ba8551,5.349227430555555,8,Swing Trader
0x00bc2d2f34e866b34a930fda7e9089dc00715b03,42.197743055555556,1,Collector
0x00bc5b61042fa8375dba651a2309bc5595302ec1,0.020972222222222222,5,Flipper
0x00bd53913a82f36e5796ed7d30f1b2a15cd31c20,47.055677083333336,2,Collector
0x00bfbcca7c2b84fa498112e83f22f370ad00e98c,437.41125,1,Collector
0x00c6718bb74549e3cb18b708177d8c5a28c2680e,4.0863958333333334,20,Swing Trader
0x00c850633ca5c843b8f8fceae73f5ea4d6adb3b1,23.183059413580246,9,Collector
0x00c9dcc2a7b63461bba457d50f23db8e9f01ed13,56.01552083333333,1,Collector
0x00cd7fb26752c092a9a45029a35515a46d6e1e76,88.33202546296296,1,Collector
0x00d03a1c17d915bd5ee22bb30698f5e608adc338,130.9909915123457,3,Collector
0x00d10bcdaa42b67aab4cbf044c5bf36ca0cf05b2,0.002638888888888889,1,Swing Trader
0x00d156692cb6d5020556fa34efae7210f364d0f2,4.242361111111111,1,Swing Trader
0x00d47813ceb797f084dc0d7aae5c456545ca5a3a,555.7949537037038,1,Collector
0x00d9711e2defb1b94dcffe6e962d5188f3ae9e52,655.9461574074074,1,Collector
0x00deac0f1008a11ce4d12f0395f6e52d87565e4a,147.8213773148148,1,Collector
0x00df0a54fb57bb4a999b0e3e3746edf52ab44c7b,2.0141319444444443,1,Swing Trader
0x00e7e92eace12d877718c081215007ccdde9f7c5,0.04247685185185185,1,Swing Trader
0x00eb9616b9c51fc42d5783713c4e447e56dc6e72,15.019953703703704,3,Collector
0x00ec069dcc82067c0c498776d384bf957c088a71,40.79652777777778,2,Collector
0x00f182efdcde314388eef3cc66eb655d7e379e0e,0.005069444444444444,2,Swing Trader
0x00f29ed858a03fd32f892f6decda7ddbe412af44,39.81515432098765,6,Collector
0x00f30ccc812f8bcfc30c3c7a927e41dfe0865a92,0.043194444444444445,1,Swing Trader
0x00f30da49c6dde3364ac802b9b318a872996995b,91.82912037037038,1,Collector
0x00f630965f882298219edbb1b96e0409ec6c8698,40.3124537037037,5,Collector
0x00f791f9fed6fe53a3c6794d4dd12a966ade331e,0.0496412037037037,1,Swing Trader
0x010009d51dcc8b55df17379b596e5de06578b42b,73.5838599537037,2,Collector
0x0100d403c7fbab5a16bb58e3cae5cec64ebefba8,0.002488425925925926,1,Swing Trader
0x0101c09b0e744331a00fc8de81a460f8735baa7d,6.577152777777778,1,Swing Trader
0x01022d60bf151ab1da219a6149990978dcfd85d2,13.126527777777778,1,Collector
0x01043058ecfb7178662ff543fee87d60d503eaef,0.020697337962962963,4,Flipper
0x010472c60fbcbe0ecd1ebfb05485b01d2f2284f0,1.4184722222222221,1,Swing Trader
0x010d1ae300ebbfe8e31e53ef8bebd59a8169a3f5,362.5174768518518,1,Collector
0x010eedd019d5113db3dae508f9a79a980682dd75,3.4470949074074073,1,Swing Trader
0x01108c1c81bb06c3cd6dee862b722fc0f9ecc63b,187.75347222222223,1,Collector
0x011093322a9cbdc707b371996f8b4100bfa8793c,212.06115354938268,3,Collector
0x0111ac186c2c555fb6e61805bbaa286f680a04ff,114.7116550925926,1,Collector
0x01134ab669100fda170873d0f19052f3abcd1452,44.65587962962963,1,Collector
0x0114347b343c2a1b2f9207d7fe3f6fd606f627c7,75.06400462962964,1,Collector
0x011a6f601ac7307a8e091e7d62b14b00802af217,206.53387152777776,2,Collector
0x011a991df27fb53637b7319d3a43e91b5da5b4e8,127.84795138888889,1,Collector
0x011c23b3aadaf3d4991f3abee262a34d18e9fdb5,12.178111645299145,39,Collector
0x011e57d46ee77b69f84e70032b8b5c8bd7ff3af1,8.35375,1,Collector
0x011ea68c15f4a8316da45c1e7844311cdd0ba149,0.0412037037037037,1,Swing Trader
0x011fdaf59637142c7fc829b6f44a5283758f5722,7.931354166666667,1,Collector
0x0123b036a7b812335ab6ffb0110216f24e6669b1,475.18586805555555,1,Collector
0x012477178d3987841ba373f750f745c054b59729,5.527887731481482,2,Swing Trader
0x0124f48be054c51237836a682cdba6e424d7f6f9,275.96855324074073,1,Collector
0x012a2ba938b6540a5bb1b31de301cc24eaec9a34,1.9254783950617285,9,Swing Trader
0x012b1ce17ac44fe5c7e50e1c61fdadd14843fdef,1.5978009259259258,3,Swing Trader
0x012b38ccb3ae97a32cd24088bf9426d4ee5442d3,17.398162037037032,5,Collector
0x012c47e1f0bd3b4b0a6aabc8f010345d31028323,51.436331018518516,1,Collector
0x012c7c344d60f45653d26b476a6e907c20ab3410,44.28236111111111,1,Collector
0x012cb70365e25a6c42d1f8cfd7ef649f3cea0578,184.09516203703703,1,Collector
0x012e75604e0f32e4033d69a4691657998b569c43,166.74270833333333,2,Collector
0x012e8326acd4cf9dbbca78f082a1a1c01ed2192f,9.061435185185186,1,Collector
0x01344db3d60d442544967c7178f2d71c4246d528,9.240659722222222,8,Collector
0x013b1f85d0a53be1ef1ca75b4a29c34a2222020a,217.67443287037037,1,Collector
0x013d87e9f000f81808d58754d807cc198243280f,0.06513888888888889,1,Swing Trader
0x0140a5def60faa75b73469e600c5ed967416a400,15.317581018518517,2,Collector
0x0141fdeaea923168899a134f2caf724f89a228aa,0.06081018518518518,1,Swing Trader
0x0142c68706640e6a00fcdb0c318025a3fbb26d72,70.73292824074075,1,Collector
0x0145e2cff24c197e1bb3f01eecdf708195efc2c2,4.463611111111111,1,Swing Trader
0x0146f751b2f9d002ed9066cee50be2458249f274,3.7662962962962965,3,Swing Trader
0x0147235064c91d4ce67ece8c85a1941c601e22d0,126.81075231481482,1,Collector
0x01474aa315271b24bcaef5994e2287e506a49e6e,3.152239583333333,2,Swing Trader
0x01477733654da24e03f497c7fe8d1a5e25b7795a,30.16566319444445,10,Collector
0x01497493ab2f6a94e1c88552becc779ea81309ac,148.40046296296296,2,Collector
0x014c359fe0e97fe9bfc250d64eca62d22eec347d,61.375653935185184,2,Collector
0x014d4c54b9ce4d12afa010de7e1d37ab0433431e,57.2096875,2,Collector
0x014d72c79a88433ec5af9bf65fbc0e2f3572903b,0.0002777777777777778,1,Swing Trader
0x014f31b4f2124451d588d1aabc043bce664db70a,21.68048611111111,1,Collector
0x015235713211e9a8584b4893f0c4a8ab72d3790a,114.36236111111111,1,Collector
0x0159aeffb3a7dead21a2112c4fa867eb666e4459,0.32555555555555554,1,Swing Trader
0x015b20f25c80cd223b688e04946ab9ee0d9c3963,225.49166666666667,1,Collector
0x015c50a6bee46d6c2fc916f19a2c4dd83f18fb51,140.19744212962962,1,Collector
0x015c5caaa1f485730c7f528cfb8a9cd5cc624aef,33.87152777777778,2,Collector
0x0160174d570f6d4b2710aa729cb456fb9c14aef0,0.004375,1,Swing Trader
0x016099f9c894285b4bcf82424a4dbde44195ebbc,0.0059722222222222225,1,Swing Trader
0x0160fd68799ae23ca39576b735a98f15dc9b3d77,63.26642361111111,2,Collector
0x0164735c5f5531940969cdc211e1e4ef70e6ea63,31.72170138888889,2,Collector
0x0165dfa0c24594ee8e4b75b1de5d411d6feae33d,2.5088492063492067,7,Swing Trader
0x016b375e4fc62b0186228a54579c6132667d94c4,839.6735416666667,1,Collector
0x016e7ebcfba2daaa34b6fd3e8d8eb384b5b52aa7,36.980308641975306,6,Collector
0x0171ff731e5853b443a205e205bbf8b6fa5aa669,0.0044444444444444444,2,Swing Trader
0x0172e05392aba65366c4dbbb70d958bbf43304e4,210.5066087962963,1,Collector
0x01782fc9cd6f953efb12cc619a0d5260a6024216,120.32746527777778,1,Collector
0x0178904ef25cdbe54ec5998d73917bcb5e2c1ec6,76.53722222222223,1,Collector
0x017c4dc18a2d67e82a49c4359016e50fd8e63233,563.5288425925926,2,Collector
0x017fdbfde7f00b380395a6f3297007e64fa257f5,2.0225694444444446,1,Swing Trader
0x0183dc3823ed44a1c1b39cf22da990c352e8e5b0,25.64783564814815,1,Collector
0x0184670b561ce2a85c97b11b06116c2b0a044663,1.9819135802469134,3,Swing Trader
0x0184df2afb9845c27504419ac7d5efccae41b951,954.8163773148148,1,Collector
0x01863cc6e24e910ee4c582268f82cd44b21875fb,3.671527777777778,1,Swing Trader
0x018b3f7d44a4a1c315e160696125243a61856613,11.64199459876543,3,Collector
0x018b7f3e523375aa148a0bdaa07f5fe2266f3e44,8.866932870370372,2,Collector
0x01988eb92aa5f3a5eac338175c82efae00d4f229,1.5746296296296296,21,Swing Trader
0x019ffbf2cbeec4b6fc8934498f3fc12072fed360,45.55467013888889,2,Collector
0x01a02d77c17b84a605ca5c9454141436873b72f8,3.330138888888889,1,Swing Trader
0x01a23eba5023064d505dd45fbfa683a601c7685b,496.6707175925926,2,Collector
0x01a35017c1475e9c4daa88771ee5bc9ee427c28f,36.53171296296296,1,Collector
0x01a45f7fbf7453092e49b6db137568f9cfab8ead,4.659270833333333,1,Swing Trader
0x01a4bdb901152a7ee30bd396b47084cf34fa5ef1,180.29274884259257,2,Collector
0x01a5639e13497c3e4f6819e54e0288cdc9f43d8c,28.123414351851853,1,Collector
0x01a59e630dc2c5ac30bee0e23d7024ad57ae67bf,141.23628472222222,1,Collector
0x01a5ade4eb79999a941d887ace9b2710c2578c5f,72.88572916666666,1,Collector
0x01a5bea29de489847e1e4bed8bdfeb98e21219fa,65.88755787037037,1,Collector
0x01ab2a5faf8933c55bdd1e1f8db5abdd22173bf6,564.5290972222223,1,Collector
0x01afa08645f62e8492f05ec78c87d7116939b0d8,2.8000694444444445,4,Swing Trader
0x01b002c8007b54c51fae5218f69bb3e9a06e99b7,6.556122685185185,2,Swing Trader
0x01b4fd3a125d0705525c6cf73310992a99981c67,454.591724537037,1,Collector
0x01bac761a19476f68956c9667671f13417a1071a,0.03277777777777778,2,Swing Trader
0x01bbf386befd7aca1e15682d6b6ebe7315e94c70,0.006215277777777778,1,Swing Trader
0x01bc016d39e72f9e247bfffd204a23621cea2bf0,0.1194722222222222,5,Flipper
0x01bf1bfa7117875de0e8d62f4bab458a5a2654e1,110.02550925925927,1,Collector
0x01c03846c574d48a90763b66d2ccee60bd819110,1.1520833333333333,1,Swing Trader
0x01c0bb9b344f0779eea75639165eed6a89926230,31.746875000000003,2,Collector
0x01c1b02945dcd29b5fb40d11c54e743f74942013,6.300243055555556,4,Swing Trader
0x01c20350ad8f434bedf6ea901203ac4cf7bca295,136.55180555555555,2,Collector
0x01c25d1e7f1413509b4e1a733424b97c899fa846,95.10292824074074,1,Collector
0x01c30b6be1e58a2e5a2eb9b1fd7324ce066039ab,12.961550925925925,1,Collector
0x01c463dfcbd285cf4733f6ec1e4bf58e8182b088,593.3791319444445,2,Collector
0x01c5b8228fde91347737280c97bcebd5dc8f4812,419.1648553240741,2,Collector
0x01c73bafbc49dd15f957d1c455b18ae1a4889ae9,7.224971064814815,2,Collector
0x01c9e12c365dd28bd169efea6e5b7939a687c856,10.88247974537037,24,Collector
0x01d16da96d759ddde40eb5a8a64355c53dabf9dd,234.3167476851852,1,Collector
0x01d200712e740a7784e35c05c677c272b7366885,0.007916666666666667,1,Swing Trader
0x01d45b6b0a777acfba32a00d022bb4b5852a79af,0.0007638888888888889,2,Swing Trader
0x01d49769490d7e0c602b8b6287ee5853feebd36d,40.87708333333334,2,Collector
0x01db485f57dc000e761b85641f78c9d212a2eeab,77.18064429012345,3,Collector
0x01de321ebe92e51b1cf0610cfed109c0877ff980,95.91257680976432,11,Collector
0x01deef8b494a5539239ace5da7a88b1075edf192,487.02694444444444,1,Collector
0x01e43506d96ffd486506bc0808067b344a1289b8,58.90888888888889,1,Collector
0x01e502ef92b08636dea269d8b47d6958edb64a8c,39.64509259259259,2,Collector
0x01e77d78c08c5b12a2990a954119a62a576e33f7,11.750949074074073,2,Collector
0x01ebe8e990fafeb2ad0292eb80642179cb9b7908,236.1535648148148,1,Collector
0x01ec738293d4fa32d99374a4519b450f4db2ba54,272.76150462962966,1,Collector
0x01f31a18b9799d4ce8af29943f17d6c13426e6e1,15.538454861111111,2,Collector
0x01f52ccb7d9449750b94ac9dd4132d80d18ddc00,15.80333912037037,2,Collector
0x01f9ecead3a16c29b2f277e1ce018cf3985b2597,294.3153819444444,1,Collector
0x01fd173041501529ddefbf8b29b070d175eb0541,67.92233217592592,2,Collector
0x0207cf9dd91dc39d7acdab93f404e93980fbe516,35.37853395061728,3,Collector
0x020b24f5b40aa7811213f6253f17441d1d2cc5b3,2.94984126984127,7,Swing Trader
0x020ca66c30bec2c4fe3861a94e4db4a498a35872,24.588162597618496,479,Collector
0x020cd632d1fef3ced8f638d26f1ea703f468274d,5.068101851851852,2,Swing Trader
0x02113e8d06a7ab70bed0ca583ec441fcf4cd37f1,166.1022974537037,2,Collector
0x0211b932def1bcd23cc110547a6ecc0dcf477b5f,124.56395833333333,1,Collector
0x0213c3b56cc403b70362af2b0bebc93e101f67ab,137.04421296296297,1,Collector
0x02159531d9aad248189be4c7c307192e81a90e69,253.8425462962963,2,Collector
0x02171d790b75e5868221aeca93758eee37286f36,10.50211226851852,2,Collector
0x021946d496e19f6a8d7bba9bc95be255ebf684d3,0.9159143518518519,1,Swing Trader
0x021b927e87b8b1a8426761bcca700b47a56ed3c6,139.51878472222222,5,Collector
0x021c99d058ed215369e993d4e68b14e5321f2197,152.29646219135802,3,Collector
0x021cba2d12aa9862b83987b5f747bf24e040f060,2.0128125,4,Swing Trader
0x021cd6e21865c919164d76e310b1352252b8c6ad,90.79698495370371,2,Collector
0x021da296308c930f07f1ad45dca69dbd443f44bd,0.075,1,Swing Trader
0x022020b483887bc9a98398ca34da2c80be5cd18d,0.07452546296296296,1,Swing Trader
0x02206509a713e003bd099fd12a2edfef9af84665,16.14865740740741,2,Collector
0x0220e0b5a23bf2419e643de74649a01bf77960ee,113.02148148148149,4,Collector
0x0221a1d10ab9f0bcd077696303f1c99ea18738a1,25.21690200617284,3,Collector
0x0224bb519bb8c05ed2dc2519e019e50727c7e950,187.4337037037037,3,Collector
0x02280ba7e8c77d1e164700450f517b87fa01fb6b,0.9917746913580247,3,Flipper
0x022885692db44c78c4af5088a37ce811937b1934,247.72480324074073,3,Collector
0x022c09a7b858603940af83c297c4ffa5e6e3b5fa,215.49523148148148,1,Collector
0x022d861f369a3c6202b44901933047592e6f60e2,33.00880787037037,3,Collector
0x022dfc5e6e5f61a50b95e3c2911045bee2fb7240,4.782222222222222,1,Swing Trader
0x022f8fc7164bb94b05f73c768aab771fa8f0c318,0.14069444444444446,1,Swing Trader
0x02314ba586dbe41613c5ccfb230c26b2da46c39d,0.12902777777777777,1,Swing Trader
0x023192b16a986dc4e5cb76c1ec2f4d2de4d08462,51.22252700617285,3,Collector
0x0232d1083e970f0c78f56202b9a666b526fa379f,2.086688207304527,72,Swing Trader
0x02378dbc85d9e5b0bc034b4589a08c3f787a477e,21.38286747685185,4,Collector
0x0237924dea13e02dc4d4884fd29c5e0d5ab8fbb6,50.77060185185185,1,Collector
0x023bec5e1ec1d47f9120a20023bf1200f78ad650,15.498055555555554,7,Collector
0x023cd1bd0731ba956b1af2b8715dd3307c60219d,10.958018518518518,5,Collector
0x023f59a330d87a54479f2ba9c71e29c5caf2351b,85.33539351851852,2,Collector
0x024336ae03ab34351de0d0e52b04648a3a00fdfc,100.73888888888888,2,Collector
0x02441b3063f7ed1e6a465560a705983d7e5d31b3,0.0044907407407407405,1,Swing Trader
0x02482258ec679f5db8cdb8b27bbc2e2432d52763,0.035694444444444445,2,Swing Trader
0x0249f2aa77d50ea5be6e2238b421cdaf85d81cde,99.91219907407407,1,Collector
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,20.330538194444447,2,Collector
0x024c7cb048bb1e635319fa63e44585414c1ea635,12.982006172839506,18,Collector
0x024e4fb5632cd32499ce60fe5d892f202e1840c6,25.103958333333335,1,Collector
0x024f1f8b3789bfdf9edb47f58a0d7a3afeaea804,13.079441137566137,14,Collector
0x024f45b3d7398a467709ac9c2fd18ebf513563cd,135.48583333333335,1,Collector
0x0252e3524f4d28702b6b3ab7aa7c8eacaa9caf4d,94.79188657407407,1,Collector
0x0252f92ee3f4430ac419fc3e9ae31df718990842,33.44569444444444,1,Collector
0x0253de2863975260822611086835571f86b7794f,336.9073495370371,2,Collector
0x025577fc6163751ce81801dacc945cd543f6376f,326.7397916666667,1,Collector
0x02567d98dba79f6acf3798521fb517aa6f40a888,0.00625,1,Swing Trader
0x0259119359bf053ebf42c9807752de6bbb4925f3,0.00375,1,Swing Trader
0x02594037d4cec55dc0d5069306f25de258aa7ddd,0.07041087962962964,2,Swing Trader
0x025db729c5869db0df7a18fccb2d80b2bbb01071,26.91777777777778,1,Collector
0x025f34a94b7cb0e2749f190893f2c023ea2fc074,0.018113425925925925,1,Swing Trader
0x0263ed9b335c0062ce9e61c1771007d69b63845f,125.29673032407408,2,Collector
0x0264bb36b78f747666d2c4257844abe299aae57a,0.0018055555555555555,1,Swing Trader
0x026b2b61a8657948ea1891bde2a0e33b75eeba3c,17.06480324074074,1,Collector
0x026b9834ce21a8d807be65767714753b53af1cb6,160.34680555555556,2,Collector
0x026c157b71eeb5c2e7524decdba9fb84075acb52,30.833449074074075,1,Collector
0x026eea8f4c483ee54fbe3a8a4f9dca2f50727e32,40.64151094276094,22,Collector
0x027050e062ab1a7695e2b4ac3b7efa0d251d3d09,45.3386574074074,9,Collector
0x02714ff90542a77d4ffb3e55193432fe13be237c,249.23428626543213,3,Collector
0x02736d5c8dcea65539993d143a3de90cebca9c3c,19.47113673941799,14,Collector
0x0273b3440386d8d01d33e75d662122d710907ba4,0.16555555555555557,27,Flipper
0x02745a825647c12b765263ba857c7038b637e661,13.946817129629629,1,Collector
0x027580bcc88de209b6bfe7b417421da998d4cb85,20.68318287037037,1,Collector
0x027750420d3f4dd56f558871792b1632a21c6205,40.30569444444444,2,Collector
0x027aeece6ad65d61ae5abb85552e6631956518cb,154.40141203703703,2,Collector
0x027cae2ed1a23350a751452e907b4120330f9762,9.318491030092593,8,Collector
0x028026bc32d39b7550203d8af76c9db40c900c82,26.287916666666668,1,Collector
0x028134db627930c9a355261c83b86e2b40152304,790.4656365740741,1,Collector
0x028137184d55d4f8b615b96aa5abd60fa4eb221a,24.774467592592593,1,Collector
0x02845a5b76bd69328cc8b988dd8119a450bef90b,174.6791550925926,1,Collector
0x0288c6e8adaae6304aa99ac975bfb80edd8161bf,282.79835648148145,3,Collector
0x0288fcc859538bee094ad2446bf69db58de90ecc,0.002800925925925926,1,Swing Trader
0x028b19f39268939b737f2b6cdadcd7df1289d3bc,0.0019444444444444444,1,Swing Trader
0x028b91c2da0eaacc4c6ba656e78d8e051a091540,95.77139756944445,4,Collector
0x028e6bc799cab8c42a6f78a30b2c6d901e8a4161,25.12851851851852,1,Collector
0x02905c99b584d1ffaf71945943c38572553ac769,103.01288773148147,2,Collector
